2.000000	0.967168
2.012000	0.417311
2.024000	-0.171572
2.036000	-0.018684
2.048000	0.829588
2.060000	0.777892
2.072000	-0.861544
2.084000	0.485587
2.096000	-0.671846
2.108000	-0.831014
2.120000	-0.306837
2.132000	0.151817
2.144000	0.244965
2.156000	-0.494655
2.168000	0.964167
2.180000	-0.523773
2.192000	-0.822523
2.204000	0.599449
2.216000	-0.044664
2.228000	0.984795
2.240000	0.931349
2.252000	-0.279634
2.264000	0.496915
2.276000	0.257987
2.288000	0.263025
2.300000	0.456766
2.312000	0.193955
2.324000	-0.096832
2.336000	0.845911
2.348000	-0.842185
2.360000	-0.406966
2.372000	-0.766548
2.384000	-0.516199
2.396000	-0.670478
2.408000	0.645185
2.420000	0.326165
2.432000	0.580380
2.444000	0.997361
2.456000	-0.584491
2.468000	-0.175364
2.480000	-0.253331
2.492000	0.203396
2.504000	-0.668672
2.516000	-0.006803
2.528000	-0.390576
2.540000	-0.937399
2.552000	-0.750594
2.564000	-0.930627
2.576000	-0.101942
2.588000	-0.798692
2.600000	-0.623831
2.612000	0.377293
2.624000	-0.091369
2.636000	-0.088785
2.648000	-0.550509
2.660000	-0.985914
2.672000	-0.813332
2.684000	-0.124283
2.696000	-0.490749
2.708000	-0.439257
2.720000	-0.123917
2.732000	0.705771
2.744000	-0.039378
2.756000	0.126235
2.768000	0.781870
2.780000	-0.209658
2.792000	0.404252
2.804000	0.722207
2.816000	-0.142965
2.828000	-0.839675
2.840000	0.619394
2.852000	0.552576
2.864000	0.371471
2.876000	0.268761
2.888000	0.670842
2.900000	-0.038635
2.912000	-0.226225
2.924000	0.309371
2.936000	0.166652
2.948000	0.628761
2.960000	0.369905
2.972000	-0.262257
2.984000	0.919723
2.996000	0.474407
3.008000	0.627787
3.020000	0.795198
3.032000	-0.480494
3.044000	0.307496
3.056000	-0.308611
3.068000	0.981995
3.080000	0.336011
3.092000	-0.033434
3.104000	0.286781
3.116000	-0.698469
3.128000	0.242813
3.140000	0.987337
3.152000	-0.613862
3.164000	0.095668
3.176000	0.239003
3.188000	-0.409088
3.200000	0.713865
3.212000	0.805086
3.224000	0.298120
3.236000	-0.415896
3.248000	-0.308048
3.260000	-0.075987
3.272000	0.516027
3.284000	0.108697
3.296000	0.690941
3.308000	0.383519
3.320000	-0.743248
3.332000	0.844543
3.344000	-0.395340
3.356000	-0.489371
3.368000	0.087597
3.380000	0.123132
3.392000	0.326132
3.404000	0.191569
3.416000	0.310798
3.428000	0.935360
3.440000	0.867072
3.452000	-0.365688
3.464000	-0.541759
3.476000	-0.800029
